filename,category,mode,yolo_model,llm_model,configuration,success,total_latency,detection_latency,ocr_latency,depth_latency,generation_latency,num_objects,word_count,tokens_used,description,ocr_text,ocr_num_texts,ocr_engine,cache_hit,complexity,max_tokens_used,approach_version,error,timestamp
INDOOR_Navigation_LongHallway_AccessPoints_ModernDesign.jpg,indoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,2.1125400066375732,0.16142797470092773,,0.5192298889160156,1.5847678184509277,0,60,150,"There are no objects detected in the area. The mean depth is approximately 115.6 cm, which indicates that the closest point of interest is about 1.16 meters ahead. Since there are no obstacles, you can proceed with caution, keeping an eye out for any potential objects that may appear. Stay alert and maintain a safe distance as you move forward.",,,,False,,200,3.5,,2025-11-24T21:28:49.711337
INDOOR_Navigation_OfficeLobby_HRSignage_GlassWalledHallway.jpg,indoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,2.6587870121002197,0.08509683609008789,,0.22328901290893555,2.4344451427459717,5,86,311,"You have several objects detected in your vicinity:

1. **Potted plant**: Located at the center, approximately **2.9 meters ahead**.
2. **Vase**: Also at the center, around **2.7 meters ahead**.
3. **Couch**: One couch is to the right center, about **4.0 meters ahead**. The second couch is also in the right center, at the same distance of **4.0 meters ahead**.
4. **Chair**: Positioned at the right center, approximately **4.1 meters ahead**.

Please navigate carefully, especially around the couches and chair, as they are closer to your right.",,,,False,,200,3.5,,2025-11-24T21:28:52.370951
INDOOR_Navigation_SensoryPath_HospitalClinic_FloorDecals.jpg,indoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,1.668478012084961,0.09518694877624512,,0.1836719512939453,1.4830217361450195,0,70,162,"Since no objects are detected in the image, it appears to be clear in your immediate vicinity. However, the mean depth reading is 112.0, which indicates that the average distance to the nearest surface is approximately 1.12 meters ahead. 

Please proceed with caution, as there may still be unseen obstacles or changes in the environment. Keep an eye on your surroundings and be prepared to adjust your path if necessary.",,,,False,,200,3.5,,2025-11-24T21:28:54.040358
INDOOR_Navigation_SlatPartition_GlassDoors_EntranceExit.jpg,indoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,1.427428960800171,0.08216500282287598,,0.3378760814666748,1.0855250358581543,1,30,134,There is a chair located approximately 1.8 meters to your left and slightly ahead. Please be cautious as you navigate around this area to avoid tripping or bumping into it.,,,,False,,200,3.5,,2025-11-24T21:28:55.468238
OUTDOOR_EmptyParkingLot_Night_BlueStreetlights_HighContrast.png,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,1.8405117988586426,0.06705307960510254,,0.10637283325195312,1.7331039905548096,0,66,156,"No objects detected in the image, and the depth information indicates a mean distance of 68.1 units. Since there are no obstacles in your path, you can proceed safely. However, remain aware of your surroundings as you move forward. If you encounter any changes or new objects, be prepared to adjust your course. Keep a safe distance of at least 2 meters from any potential hazards.",,,,False,,200,3.5,,2025-11-24T21:28:57.309911
OUTDOOR_Navigation_ResidentialEntrance_StairsAndRailing_HouseNumber.png,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,6.804224014282227,0.0890660285949707,,0.22104120254516602,6.5819151401519775,2,55,193,"You have two objects detected at a distance of approximately 1.3 meters ahead on the left side:

1. **Bench**: Located about 1.3 meters ahead on the left.
2. **Chair**: Also located about 1.3 meters ahead on the left.

Please exercise caution as both objects are close together. Ensure you have a clear path before proceeding.",,,,False,,200,3.5,,2025-11-24T21:29:04.115669
OUTDOOR_Navigation_StreetsideBikeRack_TrafficBarrier_UrbanStreet.png,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,4.245699167251587,0.0899050235748291,,0.13805413246154785,4.107048988342285,9,113,523,"You are approaching a complex scene with several objects detected. Here are the details with distances prioritized for safety:

1. **Bicycle at center center**: Approximately **5m ahead** (high confidence).
2. **Car at right center**: Approximately **6m ahead** (high confidence).
3. **Car at center top**: Approximately **8m ahead** (medium confidence).
4. **Person at right top**: Approximately **10m ahead** (medium confidence).
5. **Bicycle at left center**: Approximately **5m ahead** (medium confidence).
6. **Bicycle at left center (second detection)**: Approximately **5m ahead** (lower confidence).
7. **Car at left top**: Approximately **10m ahead** (lower confidence).
8. **Car at center top (second detection)**: Approximately **8m ahead** (lower confidence).
9. **Person at left top**: Approximately **10m ahead** (lower confidence",,,,False,,200,3.5,,2025-11-24T21:29:08.362314
OUTDOOR_CityCrosswalk_OverheadView_CrowdCrossing_Taxis.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,1.38441801071167,0.1131281852722168,,0.24574828147888184,1.1373240947723389,1,27,133,There is a cell phone detected at a distance of approximately 2.3 meters (228 cm) ahead of you. Please proceed with caution as you approach this object.,,,,False,,200,3.5,,2025-11-24T21:29:09.747224
OUTDOOR_CrowdedStreetMarket_ClothingVendors_UrbanSetting_Daylight.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,3.1428232192993164,0.25293803215026855,,0.6415188312530518,2.4854042530059814,14,125,567,"There are multiple people detected in your vicinity, primarily concentrated towards the bottom area of your field of view. Here are the details regarding their positions:

- **1.5m ahead**: Multiple persons detected at the center bottom (3 individuals).
- **1.5m ahead**: Several persons detected at the left bottom (5 individuals).
- **2m ahead**: Additional persons at the center bottom (2 individuals).
- **2m ahead**: A person detected at the right bottom (1 individual).
- **2.5m ahead**: More persons at the center bottom (2 individuals).
- **3m ahead**: A person detected at the left bottom (1 individual).

Given the high concentration of people in close proximity, please proceed with caution. Maintain a safe distance and be aware of your surroundings as you navigate through this area.",,,,False,,200,3.5,,2025-11-24T21:29:12.890592
OUTDOOR_Navigation_ComplexIntersection_BikeLane_PedestrianCrossing.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,2.97552490234375,0.08865523338317871,,0.20817899703979492,2.7653861045837402,8,108,457,"You are approaching several objects that require caution:

1. **Traffic Light (Center Center)**: Approximately **81m ahead**. Monitor for any changes in signal.
2. **Traffic Light (Left Top)**: Approximately **81m ahead**. Also watch for changes.
3. **Car (Right Center)**: Approximately **27m ahead**. This is a safety-critical object; maintain a safe distance.
4. **Car (Left Center)**: Approximately **27m ahead**. Another safety-critical object; be cautious.
5. **Additional Cars (Right Center, Left Center, Center Center)**: These are closer but have lower confidence levels. They are also around **27m ahead**.

Prioritize maintaining a safe distance from the traffic lights and the cars in your vicinity. Adjust your speed accordingly to ensure safe navigation.",,,,False,,200,3.5,,2025-11-24T21:29:15.867170
OUTDOOR_Navigation_ConcreteSidewalk_UtilityPoles_ResidentialStreet.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,1.8328218460083008,0.0767219066619873,,0.1447300910949707,1.6875190734863281,1,38,159,"There is a car detected directly ahead of you, approximately 58 meters away. Given the distance and the confidence level of detection, proceed with caution. Maintain a safe distance and be prepared to adjust your speed as necessary.",,,,False,,200,3.5,,2025-11-24T21:29:17.701359
OUTDOOR_Navigation_ModularAccessibilityRamp_Stairs_CommercialBuilding.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,1.836007833480835,0.06976199150085449,,0.3951108455657959,1.4394481182098389,0,50,141,"The area ahead appears clear with no objects detected. The mean depth is approximately 130.1 cm, which indicates that the nearest point of interest is about 1.3 meters away. 

Please proceed with caution, as the lack of objects does not guarantee safety. Continuously scan your surroundings for any potential hazards.",,,,False,,200,3.5,,2025-11-24T21:29:19.537795
OUTDOOR_Navigation_PedestrianCrosswalk_SuburbanStreet_PersonCrossing.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,3.484262704849243,0.07953000068664551,,0.2894468307495117,3.19277286529541,11,107,549,"You are in a situation with multiple objects detected around you. Here are the details with distances prioritized for safety:

1. **Person**: 14m ahead (center center) - High confidence (0.88). Exercise caution.
2. **Cars**: 
   - 11m ahead (center top) - High confidence (0.88).
   - 11m ahead (center top) - High confidence (0.86).
   - 11m ahead (center top) - High confidence (0.75).
   - 12m ahead (left top) - High confidence (0.74).
   - 12m ahead (left top) - Moderate confidence (0.63).
   - 13m ahead (left top) - Low confidence (0.35).
   - 14m ahead (right top) - Low confidence (0.25).
3. **Truck**: 12m ahead (right top) - Moderate confidence (0.",,,,False,,200,3.5,,2025-11-24T21:29:23.022605
OUTDOOR_Navigation_StonePatio_CurvedStairs_MultiLevelAccess.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,True,3.1118690967559814,0.08045291900634766,,0.24217796325683594,2.8675777912139893,7,99,324,"You are in an area with several objects detected. Here's a safe navigation description:

- **Chair**: Approximately 0.53 meters ahead (slightly to the center).
- **Bench**: Approximately 0.52 meters ahead (center).
- **Potted Plants**: 
  - One potted plant is about 0.42 meters ahead (to the right).
  - Additional potted plants are scattered at varying distances, but they are generally around the same distance (0.40 to 0.42 meters) and are located towards the right center, right top, left bottom, and left center.

Please proceed with caution, as the objects are relatively close. Ensure you navigate carefully to avoid any collisions.",,,,False,,200,3.5,,2025-11-24T21:29:26.136206
